Order.No,Item,Plant,Order.Req,Forecast.Date,Req.Delivery.Date,Mfg.Lead.time,KIT.Material,FG.Material,FG.Net.Req,SFG.Material,SFG.Net.Req,FG.SFG.Length,FG.SFG.Breadth,Coil,Raw.Material,RM.Length,RM.Breadth,RM.Qty.Set,Priority,Plant.Considered,Batch,Storage.Location,fromStock,Purchase,wastage,Remarks,PO.Number,PR.Number,fromPO,fromPR
220000028,10,1002,40,17.04.2016,18.04.2016,3,                  ,                  ,,870-11760A        ,21,125,58,,2001011,0,0,5,2,,,,,,,,,,,
220000028,10,1002,40,17.04.2016,18.04.2016,3,                  ,                  ,,870-11761         ,14,120,41,,2001001,0,0,3,2,,,,,,,,,,,
220000029,10,1002,40,17.04.2016,18.04.2016,3,ACRC 100          ,0M-61000C         ,80,2101771-002       ,320,450,350,,2040034,0,0,3.67,1,,,,,,,,,,,
220000030,10,1002,40,17.04.2016,18.04.2016,3,                  ,                  ,,870-11760A        ,240,125,58,,2001011,0,0,5,2,,,,,,,,,,,
220000030,10,1002,40,17.04.2016,18.04.2016,3,                  ,                  ,,870-11761         ,160,120,41,,2001001,0,0,3,2,,,,,,,,,,,
220000030,10,1002,40,17.04.2016,18.04.2016,3,ACRC 100          ,0M-61000C         ,80,2101771-002       ,320,450,350,,2040034,0,0,3.67,1,,,,,,,,,,,
220000029,10,1002,40,17.04.2016,18.04.2016,3,                  ,                  ,,870-11761         ,160,120,41,,2001001,0,0,3,2,,,,,,,,,,,
220000030,10,1002,40,17.04.2016,18.04.2016,3,                  ,                  ,,870-11759A        ,160,233,58,,2001001,0,0,3,2,,,,,,,,,,,
781600000002,0,1002,100,29.04.2016,05.05.2016,3,                  ,                  ,,870-11760A        ,300,125,58,,2001011,0,0,5,2,,,,,,,,,,,
781600000002,0,1002,100,29.04.2016,05.05.2016,3,                  ,                  ,,870-11759A        ,200,233,58,,2001001,0,0,3,2,,,,,,,,,,,
781600000002,0,1002,100,29.04.2016,05.05.2016,3,                  ,                  ,,870-11761         ,200,120,41,,2001001,0,0,3,2,,,,,,,,,,,
